机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
"	600519",贵州茅台,2008-04-21,2008-03-31,2008-03-31,合并本期,定期报告,5564443319.29,,82127468.4,77785411.65,2194804.11,101816908.19,,1880325,,2388248473.75,,,41315.56,8218538025.95,0,37000000,,4000000,,1869754284.69,1043792132.59,49874189.4,164317.37,,,247652499.98,,,13941111.95,72160364.55,,3338338900.53,11556876926.48,,0,,67839733.09,1299238882.08,595973.83,223988069.67,,41806958.04,637466044.74,,,,2270935661.45,,,,,,,,,2270935661.45,943800000,1375001165.72,838320965.63,,,,5950374457.86,9107496589.21,178444675.82,,,9285941265.03,11556876926.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	600519",贵州茅台,2008-08-28,2008-06-30,2008-06-30,合并本期,定期报告,5065871830.8,,94821890.8,47820451.06,6728563.87,89092773.84,,2181400,,2443474684.34,,,25315.56,7750016910.27,0,37000000,,4000000,,1946505196.68,1197950992.31,20951751.21,,,,259113847.76,,,11461634.75,49096749.72,,3526080172.43,11276097082.7,,0,,74163740.54,294309661.06,25823194.86,274146541.99,,118186308.62,634832659.16,,,,1421462106.23,,,,,,,,,1421462106.23,943800000,1375001165.72,996505519.4,,,,6369380098.84,9684686783.96,169948192.51,,,9854634976.47,11276097082.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	600519",贵州茅台,2008-10-27,2008-09-30,2008-09-30,合并本期,定期报告,6402015794.54,,90608212.8,47344076.62,29936840.23,89917156.88,,2482475,,2588105778.73,,,25315.56,9250435650.36,0,37000000,,4000000,,1962510407.21,1314894893.37,86238644.05,,,,257618015.97,,,8582962.86,68169347.54,,3739014271,12989449921.36,,0,,121894425.3,936307045.5,27515257.91,338517455.51,,115386977.67,642824025.63,,,,2182445187.52,,,,,,,,,2182445187.52,943800000,1375111415.72,996505519.4,,,,7274577877.24,10589994812.36,217009921.48,,,10807004733.84,12989449921.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	600519",贵州茅台,2009-03-25,2008-12-31,2008-12-31,合并本期,定期报告,8093721891.16,,170612609,34825094.84,741638536.34,82601388.17,,2783550,,3114567813.33,,,,12240750882.84,0,42000000,,4000000,,2190171911.89,582860996.7,62368950.89,,,,445207595.72,,,10146520.77,176680977.54,,3513436953.51,15754187836.35,,0,,121289073.57,2936266375.1,361007478.77,256300257.23,,,575906355.73,,,,4250769540.4,,,,,,,,,4250769540.4,943800000,1374964415.72,1001133829.72,,,,7924671271.03,11244569516.47,258848779.48,,,11503418295.95,15754187836.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
