机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
"	600519",贵州茅台,2002-03-31,2002-03-31,2002-03-31,合并本期,,1877929846.09,0,16681000,67909035.71,18817862.28,37154181.51,0,0,0,819827003.18,,0,0,2838318928.77,,0,,0,,409558858.49,184181516.45,0,0,,,552499.95,,,16908806.06,0,0,611201680.95,3449520609.72,0,,0,23806561.09,204329072.96,19273924.69,206955957.16,0,155488801.46,88203915.76,0,0,0,698058233.12,0,0,0,0,,0,0,0,698058233.12,250000000,2039221850.54,163612517.12,,,,284561899.63,2723330157.98,14066109.31,0,0,2737396267.29,3449520609.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	600519",贵州茅台,2002-06-30,2002-06-30,2002-06-30,合并本期,,1513800289.83,0,46470610,41917386.7,10219901.87,48554534.35,0,0,0,1011422579.27,,0,0,2672385302.02,0,0,,4000000,,452942750.17,273149253.4,0,0,,,509999.94,,,18219423.45,0,0,748821426.96,3421206728.98,0,,0,22218060.29,260288554.7,10786313.76,107288193.73,,155488801.46,81084064.26,0,0,0,637153988.2,0,0,0,0,,0,0,0,637153988.2,250000000,2039255170.54,227558468.19,,,,252443665.06,2754461866.8,14795436.99,0,0,2769257303.79,3421206728.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	600519",贵州茅台,2002-09-30,2002-09-30,2002-09-30,合并本期,,1677224920.04,0,6167260,69269778.56,6972519.75,56094085.39,,,,1021098759.08,,0,0,2836827322.82,,,,4000000,,447507946.97,389477083.1,,0,,,467499.93,,,18148500.66,,0,859601030.66,3696428353.48,0,,0,46612121.45,376834686.12,26779980.55,189255593.2,,97601152.8,101540468.89,,0,0,838624003.01,0,0,0,,,,0,0,838624003.01,250000000,2039255170.54,227558468.19,,,,323418256.07,2822659439.13,17572455.67,,,2840231894.8,3696428353.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	600519",贵州茅台,2003-03-26,2002-12-31,2002-12-31,合并本期,,1780307690.64,0,37016763.1,42735776.91,6120132.5,48463407.8,,,,1076612588.52,,,0,2991256359.47,,,,4000000,,470098687.69,442903497.33,,,,,424999.92,,,22221522.31,,0,939648707.25,3930905066.72,,,,24208759.65,456065361.45,61785500.24,330465029.2,,55577521.6,127453900,,,0,1055556072.14,,,0,,,,0,0,1055556072.14,275000000,2014320830.54,275280085.32,,,,288244590.3,2830342017.74,22503488.42,,,2852845506.16,3930905066.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
